table_name,column_name,data_type,column_comment,table_comment,training_status,risk_level,reason
wst_control_zone,zone_type,character varying,分区类型，例如 control_unit=控制单元，station_unit=自动站单元，park_unit=园区单元，watershed_unit=分水岭单元,水安全溯源模块-三级分区表，用于管理国控断面控制单元、自动站分区、工业园区/分水岭分区,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
wst_control_zone,sort_no,integer,排序号,水安全溯源模块-三级分区表，用于管理国控断面控制单元、自动站分区、工业园区/分水岭分区,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
wst_control_zone,created_by,character varying,创建人,水安全溯源模块-三级分区表，用于管理国控断面控制单元、自动站分区、工业园区/分水岭分区,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
wst_control_zone,created_at,timestamp without time zone,创建时间,水安全溯源模块-三级分区表，用于管理国控断面控制单元、自动站分区、工业园区/分水岭分区,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
wst_control_zone,updated_by,character varying,更新人,水安全溯源模块-三级分区表，用于管理国控断面控制单元、自动站分区、工业园区/分水岭分区,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
wst_control_zone,updated_at,timestamp without time zone,更新时间,水安全溯源模块-三级分区表，用于管理国控断面控制单元、自动站分区、工业园区/分水岭分区,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
wst_layer_river,created_at,timestamp without time zone,创建时间,,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
wst_layer_river,updated_at,timestamp without time zone,更新时间,,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
wst_relation_subtype_dict,relation_type,character varying,关系大类编码，对应 wst_relation_type_dict.type_code,关系子类字典表，维护具体业务关系类型、标准方向和允许资产类型,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
wst_relation_subtype_dict,relation_name,character varying,关系子类中文名称，例如 企业关联排污口,关系子类字典表，维护具体业务关系类型、标准方向和允许资产类型,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
wst_relation_subtype_dict,source_type_codes,character varying,允许作为源对象的资产类型，多个用英文逗号分隔,关系子类字典表，维护具体业务关系类型、标准方向和允许资产类型,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
wst_relation_subtype_dict,target_type_codes,character varying,允许作为目标对象的资产类型，多个用英文逗号分隔,关系子类字典表，维护具体业务关系类型、标准方向和允许资产类型,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
wst_relation_subtype_dict,source_label,character varying,源对象中文标签,关系子类字典表，维护具体业务关系类型、标准方向和允许资产类型,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
wst_relation_subtype_dict,target_label,character varying,目标对象中文标签,关系子类字典表，维护具体业务关系类型、标准方向和允许资产类型,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
wst_relation_subtype_dict,direction_desc,character varying,标准方向说明，例如 企业 → 排污口,关系子类字典表，维护具体业务关系类型、标准方向和允许资产类型,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
wst_relation_subtype_dict,allow_manual,boolean,是否允许人工录入,关系子类字典表，维护具体业务关系类型、标准方向和允许资产类型,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
wst_relation_subtype_dict,allow_import,boolean,是否允许导入,关系子类字典表，维护具体业务关系类型、标准方向和允许资产类型,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
wst_relation_subtype_dict,allow_graph_edit,boolean,是否允许图谱编辑,关系子类字典表，维护具体业务关系类型、标准方向和允许资产类型,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
wst_relation_subtype_dict,allow_map_draw,boolean,是否允许地图连线绘制,关系子类字典表，维护具体业务关系类型、标准方向和允许资产类型,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
wst_relation_subtype_dict,default_confidence,numeric,默认置信度,关系子类字典表，维护具体业务关系类型、标准方向和允许资产类型,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
wst_relation_subtype_dict,created_at,timestamp without time zone,创建时间,关系子类字典表，维护具体业务关系类型、标准方向和允许资产类型,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
wst_relation_subtype_dict,updated_at,timestamp without time zone,更新时间,关系子类字典表，维护具体业务关系类型、标准方向和允许资产类型,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
wst_relation_type_dict,type_code,character varying,关系大类编码，例如 ownership、discharge、monitoring,关系大类字典表，用于维护资产关系的大类编码,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
wst_relation_type_dict,type_name,character varying,关系大类名称,关系大类字典表，用于维护资产关系的大类编码,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
wst_relation_type_dict,created_at,timestamp without time zone,创建时间,关系大类字典表，用于维护资产关系的大类编码,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
wst_relation_type_dict,updated_at,timestamp without time zone,更新时间,关系大类字典表，用于维护资产关系的大类编码,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
wst_trace_edge,edge_code,character varying,边编码,水安全溯源模块-溯源拓扑边表，用于存储河网、管网、排水路径、园区内外衔接路径，是 pgRouting 上下游分析的核心边表,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
wst_trace_edge,edge_name,character varying,边名称,水安全溯源模块-溯源拓扑边表，用于存储河网、管网、排水路径、园区内外衔接路径，是 pgRouting 上下游分析的核心边表,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
wst_trace_edge,target,bigint,终点拓扑节点ID，关联 wst_trace_node.id，约定为默认水流方向的下游节点,水安全溯源模块-溯源拓扑边表，用于存储河网、管网、排水路径、园区内外衔接路径，是 pgRouting 上下游分析的核心边表,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
wst_trace_edge,edge_type,character varying,边类型，例如 river=河道，pipe=管线，park_pipe=园区管网，park_river=园区内部排污河流，discharge=排放连接边，boundary=边界衔接边,水安全溯源模块-溯源拓扑边表，用于存储河网、管网、排水路径、园区内外衔接路径，是 pgRouting 上下游分析的核心边表,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
wst_trace_edge,network_type,character varying,网络类型，例如 river=外部河网，park_pipe=园区管网，park_river=园区内部排污河流，mixed=混合衔接网络,水安全溯源模块-溯源拓扑边表，用于存储河网、管网、排水路径、园区内外衔接路径，是 pgRouting 上下游分析的核心边表,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
wst_trace_edge,from_network,character varying,起点所属网络类型，用于表达园区管网到园区河流、园区河流到外部河网的衔接,水安全溯源模块-溯源拓扑边表，用于存储河网、管网、排水路径、园区内外衔接路径，是 pgRouting 上下游分析的核心边表,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
wst_trace_edge,to_network,character varying,终点所属网络类型，用于表达网络转换关系,水安全溯源模块-溯源拓扑边表，用于存储河网、管网、排水路径、园区内外衔接路径，是 pgRouting 上下游分析的核心边表,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
wst_trace_edge,pipe_code,character varying,管线编码,水安全溯源模块-溯源拓扑边表，用于存储河网、管网、排水路径、园区内外衔接路径，是 pgRouting 上下游分析的核心边表,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
wst_trace_edge,cost,numeric,正向通行成本，通常为长度米；source->target 可通行时为正数，不可通行时为-1,水安全溯源模块-溯源拓扑边表，用于存储河网、管网、排水路径、园区内外衔接路径，是 pgRouting 上下游分析的核心边表,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
