table_schema,table_name,column_name,data_type,column_comment,table_comment,source,training_status,risk_level,reason
public,wst_asset,asset_subtype,character varying,资产子类型，用于进一步细分资产类型，例如雨水排口、污水排口、永久闸、临时闸、主管、支管,水安全溯源模块-统一资产表，存储断面、站点、排口、企业、园区、闸坝、管线、摄像头、事故池等可上图、可查询、可关联对象,existing_comment,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
public,wst_asset,zone_id,bigint,默认所属分区ID，关联 wst_control_zone.id，用于列表过滤、统计、权限、地图筛选,水安全溯源模块-统一资产表，存储断面、站点、排口、企业、园区、闸坝、管线、摄像头、事故池等可上图、可查询、可关联对象,existing_comment,candidate_with_conflict_warning,medium,字段名 zone_id 在库内其他表中存在不同注释（2种）。保留原始注释，训练时需带表上下文。
public,wst_asset,source_system,character varying,数据来源系统，例如 manual=手工录入，permit=排污许可系统，monitor=监测系统，gis=GIS导入,水安全溯源模块-统一资产表，存储断面、站点、排口、企业、园区、闸坝、管线、摄像头、事故池等可上图、可查询、可关联对象,existing_comment,candidate_with_conflict_warning,medium,字段名 source_system 在库内其他表中存在不同注释（2种）。保留原始注释，训练时需带表上下文。
public,wst_asset,source_id,character varying,来源系统中的原始ID,水安全溯源模块-统一资产表，存储断面、站点、排口、企业、园区、闸坝、管线、摄像头、事故池等可上图、可查询、可关联对象,existing_comment,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
public,wst_asset,administrative_region_code,character varying,行政区划编码,水安全溯源模块-统一资产表，存储断面、站点、排口、企业、园区、闸坝、管线、摄像头、事故池等可上图、可查询、可关联对象,existing_comment,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
public,wst_asset,administrative_region_name,character varying,行政区划名称,水安全溯源模块-统一资产表，存储断面、站点、排口、企业、园区、闸坝、管线、摄像头、事故池等可上图、可查询、可关联对象,existing_comment,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
public,wst_asset,address,character varying,详细地址,水安全溯源模块-统一资产表，存储断面、站点、排口、企业、园区、闸坝、管线、摄像头、事故池等可上图、可查询、可关联对象,existing_comment,candidate_with_conflict_warning,medium,字段名 address 在库内其他表中存在不同注释（5种）。保留原始注释，训练时需带表上下文。
public,wst_asset,river_name,character varying,关联河流名称,水安全溯源模块-统一资产表，存储断面、站点、排口、企业、园区、闸坝、管线、摄像头、事故池等可上图、可查询、可关联对象,existing_comment,candidate_with_conflict_warning,medium,字段名 river_name 在库内其他表中存在不同注释（3种）。保留原始注释，训练时需带表上下文。
public,wst_asset,river_code,character varying,关联河流编码,水安全溯源模块-统一资产表，存储断面、站点、排口、企业、园区、闸坝、管线、摄像头、事故池等可上图、可查询、可关联对象,existing_comment,candidate_with_conflict_warning,medium,字段名 river_code 在库内其他表中存在不同注释（2种）。保留原始注释，训练时需带表上下文。
public,wst_asset,basin_code,character varying,所属流域编码,水安全溯源模块-统一资产表，存储断面、站点、排口、企业、园区、闸坝、管线、摄像头、事故池等可上图、可查询、可关联对象,existing_comment,candidate_with_conflict_warning,medium,字段名 basin_code 在库内其他表中存在不同注释（2种）。保留原始注释，训练时需带表上下文。
public,wst_asset,longitude,numeric,经度,水安全溯源模块-统一资产表，存储断面、站点、排口、企业、园区、闸坝、管线、摄像头、事故池等可上图、可查询、可关联对象,existing_comment,candidate_with_conflict_warning,medium,字段名 longitude 在库内其他表中存在不同注释（2种）。保留原始注释，训练时需带表上下文。
public,wst_asset,latitude,numeric,纬度,水安全溯源模块-统一资产表，存储断面、站点、排口、企业、园区、闸坝、管线、摄像头、事故池等可上图、可查询、可关联对象,existing_comment,candidate_with_conflict_warning,medium,字段名 latitude 在库内其他表中存在不同注释（2种）。保留原始注释，训练时需带表上下文。
public,wst_asset,elevation,numeric,高程，单位米,水安全溯源模块-统一资产表，存储断面、站点、排口、企业、园区、闸坝、管线、摄像头、事故池等可上图、可查询、可关联对象,existing_comment,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
public,wst_asset,status,character varying,状态：active=启用，disabled=停用，candidate=候选，invalid=无效,水安全溯源模块-统一资产表，存储断面、站点、排口、企业、园区、闸坝、管线、摄像头、事故池等可上图、可查询、可关联对象,existing_comment,candidate_with_conflict_warning,medium,字段名 status 在库内其他表中存在不同注释（16种）。保留原始注释，训练时需带表上下文。
public,wst_asset,geom,USER-DEFINED,资产空间几何，点、线、面均可，坐标系SRID=4326,水安全溯源模块-统一资产表，存储断面、站点、排口、企业、园区、闸坝、管线、摄像头、事故池等可上图、可查询、可关联对象,existing_comment,candidate_with_conflict_warning,medium,字段名 geom 在库内其他表中存在不同注释（9种）。保留原始注释，训练时需带表上下文。
public,wst_asset,metadata_json,jsonb,扩展属性JSON，用于存储行业类型、污染物类型、许可证号、联系人、监测因子等扩展信息,水安全溯源模块-统一资产表，存储断面、站点、排口、企业、园区、闸坝、管线、摄像头、事故池等可上图、可查询、可关联对象,existing_comment,candidate_with_conflict_warning,medium,字段名 metadata_json 在库内其他表中存在不同注释（6种）。保留原始注释，训练时需带表上下文。
public,wst_asset,remark,text,备注,水安全溯源模块-统一资产表，存储断面、站点、排口、企业、园区、闸坝、管线、摄像头、事故池等可上图、可查询、可关联对象,existing_comment,candidate_with_conflict_warning,medium,字段名 remark 在库内其他表中存在不同注释（2种）。保留原始注释，训练时需带表上下文。
public,wst_asset,created_by,character varying,创建人,水安全溯源模块-统一资产表，存储断面、站点、排口、企业、园区、闸坝、管线、摄像头、事故池等可上图、可查询、可关联对象,existing_comment,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
public,wst_asset,created_at,timestamp without time zone,创建时间,水安全溯源模块-统一资产表，存储断面、站点、排口、企业、园区、闸坝、管线、摄像头、事故池等可上图、可查询、可关联对象,existing_comment,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
public,wst_asset,updated_by,character varying,更新人,水安全溯源模块-统一资产表，存储断面、站点、排口、企业、园区、闸坝、管线、摄像头、事故池等可上图、可查询、可关联对象,existing_comment,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
public,wst_asset,updated_at,timestamp without time zone,更新时间,水安全溯源模块-统一资产表，存储断面、站点、排口、企业、园区、闸坝、管线、摄像头、事故池等可上图、可查询、可关联对象,existing_comment,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
public,wst_asset,del_flag,smallint,逻辑删除标记：0=未删除，1=已删除,水安全溯源模块-统一资产表，存储断面、站点、排口、企业、园区、闸坝、管线、摄像头、事故池等可上图、可查询、可关联对象,existing_comment,candidate_with_conflict_warning,medium,字段名 del_flag 在库内其他表中存在不同注释（12种）。保留原始注释，训练时需带表上下文。
